Name	Start	Duration	Time Format	Type	Description
ACL決勝！	0:00.000	0:00.000	decimal	Cue	
サウジアラビアに行きましょう	1:55.223	0:00.000	decimal	Cue	
ビザ	8:48.405	0:00.000	decimal	Cue	
サウジアラビアのYouTubeチャンネル	17:00.477	0:00.000	decimal	Cue	
チケット	21:11.419	0:00.000	decimal	Cue	
ラマダン	26:30.000	0:00.000	decimal	Cue	
観光の注意点	31:44.682	0:00.000	decimal	Cue	
埼スタどの席で観る？	36:45.000	0:00.000	decimal	Cue	
アルヒラル	46:25.884	0:00.000	decimal	Cue	
