Name	Start	Duration	Time Format	Type	Description
差別的言動	29:35.179	0:00.000	decimal	Cue	
オリンピック	18:06.794	0:00.000	decimal	Cue	
EURO	10:20.717	0:00.000	decimal	Cue	
動物園	0:00.000	0:00.000	decimal	Cue	
