Name	Start	Duration	Time Format	Type	Description
オリンピック	0:00.000	0:00.000	decimal	Cue	
ジンクス	6:57.853	0:00.000	decimal	Cue	
ドイツサッカー	20:53.094	0:00.000	decimal	Cue	
デンマーク	25:53.326	0:00.000	decimal	Cue	
