Name	Start	Duration	Time Format	Type	Description
フットボール支部第3回	0:00.000	0:00.000	decimal	Cue	
エリートリーグ	2:13.818	0:00.000	decimal	Cue	
U23	35:16.387	0:00.000	decimal	Cue	
おたより：南野拓実	47:05.732	0:00.000	decimal	Cue	
おたより：欧州注目チーム	1:01:55.609	0:00.000	decimal	Cue	
レアル・ソシエダ	1:14:06.002	0:00.000	decimal	Cue	
リーグ内格差	1:16:49.020	0:00.000	decimal	Cue	
おたより：新規の人と観戦	1:23:35.231	0:00.000	decimal	Cue	
