Name	Start	Duration	Time Format	Type	Description
バイト (ja)	4:51.511	0:00.000	decimal	Cue	
日本に帰るには (ja)	20:21.782	0:00.000	decimal	Cue	
フランスの現状 (ja)	32:20.517	0:00.000	decimal	Cue	
YouTuberは照れる (ja)	37:30.455	0:00.000	decimal	Cue	
ポッドキャスト (ja)	55:46.910	0:00.000	decimal	Cue	
Apprendre l'allemand (fr)	1:05:38.995	0:00.000	decimal	Cue	
La vie en Allemagne (fr)	1:17:09.719	0:00.000	decimal	Cue	
Nantes (fr.)	1:30:39.076	0:00.000	decimal	Cue	
おたよりおまちしてます	1:43:32.708	0:00.000	decimal	Cue	
