Name	Start	Duration	Time Format	Type	Description
アウェイゴール	0:00.000	0:00.000	decimal	Cue	
4部サッカー	5:08.028	0:00.000	decimal	Cue	
代表	16:28.000	0:00.000	decimal	Cue	
エントリー資格不備	25:03.000	0:00.000	decimal	Cue	
問題点	41:02.123	0:00.000	decimal	Cue	
CAS	1:04:22.799	0:00.000	decimal	Cue	
争うは本位ならねど	1:16:52.253	0:00.000	decimal	Cue	
