Name	Start	Duration	Time Format	Type	Description
フットボール支部始めてからの変化	0:00.000	0:00.000	decimal	Cue	
どんなインプットしてる？	22:01.666	0:00.000	decimal	Cue	
遠征ヤクザ	46:35.969	0:00.000	decimal	Cue	
今後	50:40.000	0:00.000	decimal	Cue	
