Name	Start	Duration	Time Format	Type	Description
4す:高校の恩師	1:32:50.000	0:00.000	decimal	Cue	
4植: アメフト	1:07:47.362	0:00.000	decimal	Cue	
3す: アイシールド21	55:57.381	0:00.000	decimal	Cue	
3植: インターネット	46:55.417	0:00.000	decimal	Cue	
2す:ロス・タイム・ライフ	40:30.000	0:00.000	decimal	Cue	
2植:レディ・ガガ	25:48.164	0:00.000	decimal	Cue	
1す:箱根にチャリで行く	16:38.034	0:00.000	decimal	Cue	
1植: ボボボーボ・ボーボボ	1:18.935	0:00.000	decimal	Cue	
打線	0:00.000	0:00.000	decimal	Cue	
