Name	Start	Duration	Time Format	Type	Description
note - サッとはじめる、ずっと続ける	28:13.766	0:00.000	decimal	Cue	
トップリーグ	6:31.942	0:00.000	decimal	Cue	
コロナ	0:00.000	0:00.000	decimal	Cue	
