Name	Start	Duration	Time Format	Type	Description
（おたより）三笘のすごさ	0:00.000	0:00.000	decimal	Cue	
グランドマザーテスト	4:49.412	0:00.000	decimal	Cue	
奥さんがレッズサポになるまで	15:29.006	0:00.000	decimal	Cue	
サッカーガイドになる	20:51.647	0:00.000	decimal	Cue	
ブロガーと専門誌	39:12.828	0:00.000	decimal	Cue	
サッカーにおける「入門書」と体系化	56:07.032	0:00.000	decimal	Cue	
おすすめの本	1:04:36.426	0:00.000	decimal	Cue	
