Name	Start	Duration	Time Format	Type	Description
Yuda肉体改造中	0:00.000	0:00.000	decimal	Cue	
ブンデスリーガ@ケルン	12:53.659	0:00.000	decimal	Cue	
スポンサー	33:14.389	0:00.000	decimal	Cue	
スタジアム	44:47.850	0:00.000	decimal	Cue	
