Name	Start	Duration	Time Format	Type	Description
EURO2021	1:21:52.992	0:00.000	decimal	Cue	
U21 チャンピオンシップ	1:16:45.729	0:00.000	decimal	Cue	
ブラインドサッカー	1:14:22.100	0:00.000	decimal	Cue	
オフサイドの説明方法	1:04:35.647	0:00.000	decimal	Cue	
オフサイドの歴史	33:17.749	0:00.000	decimal	Cue	
オフサイド	12:32.694	0:00.000	decimal	Cue	
戦術ボード	6:10.000	0:00.000	decimal	Cue	
コーヒー	0:00.000	0:00.000	decimal	Cue	
