Name	Start	Duration	Time Format	Type	Description
人との出会い	1:10:10.000	0:00.000	decimal	Cue	
今後の旅行	1:07:31.628	0:00.000	decimal	Cue	
年越しのバルセロナ	1:03:11.294	0:00.000	decimal	Cue	
試合MIP	54:35.078	0:00.000	decimal	Cue	
カンプノウ	31:15.758	0:00.000	decimal	Cue	
バルセロナ	22:52.808	0:00.000	decimal	Cue	
埼スタスタジアムツアー	14:07.256	0:00.000	decimal	Cue	
高校サッカー	0:51.275	0:00.000	decimal	Cue	
2023年	0:00.000	0:00.000	decimal	Cue	
