Name	Start	Duration	Time Format	Type	Description
アジアカップ	35:48.737	0:00.000	decimal	Cue	
判決	33:34.836	0:00.000	decimal	Cue	
審議	30:53.220	0:00.000	decimal	Cue	
異議「聞き役でいいわ」	27:25.909	0:00.000	decimal	Cue	
争点「アベマの見逃し放送」	18:24.290	0:00.000	decimal	Cue	
提出証拠「Yudaが観た試合」	9:01.156	0:00.000	decimal	Cue	
口頭弁論	5:28.000	0:00.000	decimal	Cue	
Yuda弾劾裁判	0:00.000	0:00.000	decimal	Cue	
