Name	Start	Duration	Time Format	Type	Description
夢叶う	0:00.000	0:00.000	decimal	Cue	
新ルール	4:03.657	0:00.000	decimal	Cue	
南葛SC定点観測	6:23.308	0:00.000	decimal	Cue	
サッカー遠征記	14:30.489	0:00.000	decimal	Cue	
小学生時代のヒーローを観に	16:36.955	0:00.000	decimal	Cue	
フランクフルトのスタジアム	27:11.884	0:00.000	decimal	Cue	
フュルト遠征	47:48.165	0:00.000	decimal	Cue	
ヒーローインタビュー	55:10.000	0:00.000	decimal	Cue	
フュルトスタジアムツアー	58:48.482	0:00.000	decimal	Cue	
今後の観戦予定	1:04:44.558	0:00.000	decimal	Cue	
