Name	Start	Duration	Time Format	Type	Description
開幕しました	0:00.000	0:00.000	decimal	Cue	
浦和vs神戸の記憶	2:42.279	0:00.000	decimal	Cue	
2023年今季	12:54.101	0:00.000	decimal	Cue	
浦和	21:40.000	0:00.000	decimal	Cue	
安居海渡	25:14.504	0:00.000	decimal	Cue	
興梠慎三にスパチャしたい	31:04.645	0:00.000	decimal	Cue	
駒場スタジアム	36:40.633	0:00.000	decimal	Cue	
好きなご飯のおとも	41:27.912	0:00.000	decimal	Cue	
WINNER予想はじめます	44:30.536	0:00.000	decimal	Cue	
